,Basket Value,Category Name,StoreID,Total Exclude VAT
4266,>=350000,Liquor,VN0005,5579091.0
4267,>=350000,Wine,VN0005,3749092.0
4268,>=350000,Candy Category,VN0005,1090910.0
4269,>=350000,Frozen meat,VN0005,780952.0
4270,>=350000,Import Beer,VN0006,10561820.0
4271,>=350000,Liquor,VN0006,2170909.0
4272,>=350000,Candy Category,VN0006,2025455.0
4273,>=350000,Wine,VN0006,1976364.0
4274,>=350000,Fruit Cat,VN0006,1657144.0
4275,>=350000,Import Beer,VN0007,12542727.0
4276,>=350000,Liquor,VN0007,6037275.0
4277,>=350000,Cigarettes Category,VN0007,5048181.0
4278,>=350000,Wine,VN0007,4010910.0
4279,>=350000,Others Beverage,VN0007,2620000.0
4280,>=350000,Liquor,VN0008,3618183.0
4281,>=350000,Import Beer,VN0008,3353637.0
4282,>=350000,Wine,VN0008,2229092.0
4283,>=350000,Cigarettes Category,VN0008,2146363.0
4284,>=350000,Candy Category,VN0008,1362728.0
4285,>=350000,Carbonated Drinks - CSD,VN0009,214404555.0
4286,>=350000,Import Beer,VN0009,14149090.0
4287,>=350000,Liquor,VN0009,3930908.0
4288,>=350000,Candy Category,VN0009,3062729.0
4289,>=350000,Wine,VN0009,2615456.0
4290,>=350000,Import Beer,VN0012,1624545.0
4291,>=350000,Candy Category,VN0012,1154546.0
4292,>=350000,External care,VN0012,613635.0
4293,>=350000,Wine,VN0012,379091.0
4294,>=350000,Accessories,VN0012,0.0
4295,>=350000,Import Beer,VN0014,4869999.0
4296,>=350000,Liquor,VN0014,1618182.0
4297,>=350000,Wine,VN0014,1186364.0
4298,>=350000,Candy Category,VN0014,1090910.0
4299,>=350000,Family Planning,VN0014,428571.0
4300,>=350000,Candy Category,VN0015,2534547.0
4301,>=350000,Import Beer,VN0015,2170000.0
4302,>=350000,Wine,VN0015,1680000.0
4303,>=350000,Liquor,VN0015,1220000.0
4304,>=350000,Domestic Beer,VN0015,355455.0
4305,>=350000,Import Beer,VN0017,23311822.0
4306,>=350000,Cigarettes Category,VN0017,12727273.0
4307,>=350000,Liquor,VN0017,12242734.0
4308,>=350000,Wine,VN0017,8887274.0
4309,>=350000,Fruit Cat,VN0017,7842862.0
4310,>=350000,Import Beer,VN0019,2769091.0
4311,>=350000,Candy Category,VN0019,1362728.0
4312,>=350000,Liquor,VN0019,735455.0
4313,>=350000,Family Planning,VN0019,531429.0
4314,>=350000,Wine,VN0019,390000.0
4315,>=350000,Wine,VN0020,16980001.0
4316,>=350000,Liquor,VN0020,8084545.0
4317,>=350000,Cigarettes Category,VN0020,4196363.0
4318,>=350000,Import Beer,VN0020,3750000.0
4319,>=350000,Domestic Beer,VN0020,2949091.0
4320,>=350000,Import Beer,VN0021,2170908.0
4321,>=350000,Oral Care,VN0021,1009091.0
4322,>=350000,Candy Category,VN0021,609091.0
4323,>=350000,Cheese,VN0021,540000.0
4324,>=350000,Laundry Care,VN0021,490910.0
4325,>=350000,Liquor,VN0022,5241819.0
4326,>=350000,Wine,VN0022,3147274.0
4327,>=350000,Import Beer,VN0022,2516363.0
4328,>=350000,Cigarettes Category,VN0022,1903636.0
4329,>=350000,Candy Category,VN0022,1634546.0
4330,>=350000,Accessories,VN0024,0.0
4331,>=350000,Add-on item Cat,VN0024,0.0
4332,>=350000,Babycare,VN0024,0.0
4333,>=350000,Batteries,VN0024,0.0
4334,>=350000,Biscuits,VN0024,0.0
4335,>=350000,Liquor,VN0025,4750001.0
4336,>=350000,Import Beer,VN0025,2368181.0
4337,>=350000,Wine,VN0025,1587273.0
4338,>=350000,Chocolate,VN0025,953636.0
4339,>=350000,Domestic Beer,VN0025,480909.0
4340,>=350000,Carbonated Drinks - CSD,VN0027,113792817.0
4341,>=350000,Import Beer,VN0027,2710909.0
4342,>=350000,Liquor,VN0027,2086365.0
4343,>=350000,Wine,VN0027,1720001.0
4344,>=350000,Nuts Milk,VN0027,374545.0
4345,>=350000,Liquor,VN0028,4673638.0
4346,>=350000,Import Beer,VN0028,4627272.0
4347,>=350000,Wine,VN0028,3259093.0
4348,>=350000,Bottled Water,VN0028,1489096.0
4349,>=350000,Domestic Beer,VN0028,865456.0
4350,>=350000,Wine,VN0030,3261819.0
4351,>=350000,Liquor,VN0030,2168184.0
4352,>=350000,Showcase bakery,VN0030,1309090.0
4353,>=350000,Import Beer,VN0030,842727.0
4354,>=350000,Family Planning,VN0030,404762.0
4355,>=350000,Wine,VN0031,3100000.0
4356,>=350000,Import Beer,VN0031,2968182.0
4357,>=350000,Liquor,VN0031,2881819.0
4358,>=350000,Cigarettes Category,VN0031,1763636.0
4359,>=350000,Domestic Beer,VN0031,894546.0
4360,>=350000,Import Beer,VN0032,60225477.0
4361,>=350000,Cigarettes Category,VN0032,2305453.0
4362,>=350000,Liquor,VN0032,2240909.0
4363,>=350000,Wine,VN0032,1217273.0
4364,>=350000,Candy Category,VN0032,545455.0
4365,>=350000,Import Beer,VN0033,21650000.0
4366,>=350000,Liquor,VN0033,8818182.0
4367,>=350000,Wine,VN0033,7813637.0
4368,>=350000,Cigarettes Category,VN0033,4027272.0
4369,>=350000,Domestic Beer,VN0033,1460000.0
4370,>=350000,Import Beer,VN0034,3715454.0
4371,>=350000,Wine,VN0034,2774546.0
4372,>=350000,Others Beverage,VN0034,2658181.0
4373,>=350000,Candy Category,VN0034,1636364.0
4374,>=350000,Liquor,VN0034,1290909.0
4375,>=350000,Import Beer,VN0036,836364.0
4376,>=350000,Oral Care,VN0036,522725.0
4377,>=350000,Accessories,VN0036,0.0
4378,>=350000,Add-on item Cat,VN0036,0.0
4379,>=350000,Babycare,VN0036,0.0
4380,>=350000,Import Beer,VN0037,9039999.0
4381,>=350000,Liquor,VN0037,5489092.0
4382,>=350000,Wine,VN0037,3704546.0
4383,>=350000,Chocolate,VN0037,2719999.0
4384,>=350000,Cigarettes Category,VN0037,1947273.0
4385,>=350000,Carbonated Drinks - CSD,VN0038,46636384.0
4386,>=350000,Import Beer,VN0038,3081813.0
4387,>=350000,Liquor,VN0038,1752728.0
4388,>=350000,Toys,VN0038,1425714.0
4389,>=350000,Wine,VN0038,765455.0
4390,>=350000,Candy Category,VN0039,609091.0
4391,>=350000,Liquor,VN0039,495455.0
4392,>=350000,Packaged Ice Cream/Novelties,VN0039,413636.0
4393,>=350000,Accessories,VN0039,0.0
4394,>=350000,Add-on item Cat,VN0039,0.0
4395,>=350000,Import Beer,VN0041,2608182.0
4396,>=350000,Energy Drinks,VN0041,933334.0
4397,>=350000,Chocolate,VN0041,760000.0
4398,>=350000,Instant Noodles,VN0041,610909.0
4399,>=350000,Others Beverage,VN0041,436364.0
4400,>=350000,Liquor,VN0042,6909092.0
4401,>=350000,Import Beer,VN0042,6607272.0
4402,>=350000,Wine,VN0042,4912728.0
4403,>=350000,Family Planning,VN0042,1314284.0
4404,>=350000,Fruit Cat,VN0042,1242858.0
4405,>=350000,Import Beer,VN0043,6277273.0
4406,>=350000,Wine,VN0043,2229092.0
4407,>=350000,Liquor,VN0043,1809999.0
4408,>=350000,Cigarettes Category,VN0043,1636364.0
4409,>=350000,Fruit Cat,VN0043,1628572.0
4410,>=350000,Import Beer,VN0048,10262727.0
4411,>=350000,Candy Category,VN0048,6110000.0
4412,>=350000,Wine,VN0048,1524545.0
4413,>=350000,Liquor,VN0048,713636.0
4414,>=350000,Comestic,VN0048,703636.0
4415,>=350000,Import Beer,VN0049,5144546.0
4416,>=350000,Wine,VN0049,3145455.0
4417,>=350000,Fruit Cat,VN0049,828572.0
4418,>=350000,Liquor,VN0049,472727.0
4419,>=350000,Cigarettes Category,VN0049,445455.0
4420,>=350000,Import Beer,VN0050,170432708.0
4421,>=350000,Carbonated Drinks - CSD,VN0050,53165470.0
4422,>=350000,Tea,VN0050,16036356.0
4423,>=350000,Liquor,VN0050,4913636.0
4424,>=350000,Wine,VN0050,4015455.0
4425,>=350000,Import Beer,VN0051,2700000.0
4426,>=350000,Wine,VN0051,1267273.0
4427,>=350000,Personal Care,VN0051,1209092.0
4428,>=350000,Liquor,VN0051,809091.0
4429,>=350000,Accessories,VN0051,0.0
4430,>=350000,Accessories,VN0052,0.0
4431,>=350000,Add-on item Cat,VN0052,0.0
4432,>=350000,Babycare,VN0052,0.0
4433,>=350000,Batteries,VN0052,0.0
4434,>=350000,Biscuits,VN0052,0.0
4435,>=350000,Import Beer,VN0053,1780909.0
4436,>=350000,Candy Category,VN0053,545455.0
4437,>=350000,Accessories,VN0053,0.0
4438,>=350000,Add-on item Cat,VN0053,0.0
4439,>=350000,Babycare,VN0053,0.0
4440,>=350000,Liquor,VN0054,8639083.0
4441,>=350000,Import Beer,VN0054,6361816.0
4442,>=350000,Household Care,VN0054,927272.0
4443,>=350000,Wine,VN0054,835455.0
4444,>=350000,Fruit Cat,VN0054,704760.0
4445,>=350000,Import Beer,VN0056,19085449.0
4446,>=350000,Wine,VN0056,9432728.0
4447,>=350000,Liquor,VN0056,3455452.0
4448,>=350000,Chocolate,VN0056,2216364.0
4449,>=350000,Fruit Cat,VN0056,1623810.0
4450,>=350000,Accessories,VN0060,0.0
4451,>=350000,Add-on item Cat,VN0060,0.0
4452,>=350000,Babycare,VN0060,0.0
4453,>=350000,Batteries,VN0060,0.0
4454,>=350000,Biscuits,VN0060,0.0
4455,>=350000,Liquor,VN0061,3752727.0
4456,>=350000,Wine,VN0061,1643637.0
4457,>=350000,Cigarettes Category,VN0061,1379091.0
4458,>=350000,Candy Category,VN0061,1090910.0
4459,>=350000,Import Beer,VN0061,451818.0
4460,>=350000,Liquor,VN0062,13619093.0
4461,>=350000,Import Beer,VN0062,9944544.0
4462,>=350000,Wine,VN0062,7166367.0
4463,>=350000,Cigarettes Category,VN0062,5318182.0
4464,>=350000,Chocolate,VN0062,4862558.0
4465,>=350000,Import Beer,VN0064,2992727.0
4466,>=350000,Accessories,VN0064,0.0
4467,>=350000,Add-on item Cat,VN0064,0.0
4468,>=350000,Babycare,VN0064,0.0
4469,>=350000,Batteries,VN0064,0.0
4470,>=350000,Import Beer,VN0065,5735453.0
4471,>=350000,Candy Category,VN0065,5687275.0
4472,>=350000,Chocolate,VN0065,3490908.0
4473,>=350000,Liquor,VN0065,2951818.0
4474,>=350000,Carbonated Drinks - CSD,VN0065,945455.0
4475,>=350000,Candy Category,VN0066,3270911.0
4476,>=350000,Wine,VN0066,2243637.0
4477,>=350000,Import Beer,VN0066,2018181.0
4478,>=350000,Liquor,VN0066,1245455.0
4479,>=350000,Cigarettes Category,VN0066,1029091.0
4480,>=350000,Liquor,VN0067,5383637.0
4481,>=350000,Wine,VN0067,2613636.0
4482,>=350000,Import Beer,VN0067,1701818.0
4483,>=350000,Candy Category,VN0067,1636365.0
4484,>=350000,Cookies,VN0067,564546.0
4485,>=350000,Liquor,VN0068,3695454.0
4486,>=350000,Import Beer,VN0068,3229091.0
4487,>=350000,Candy Category,VN0068,1636365.0
4488,>=350000,Wine,VN0068,1231818.0
4489,>=350000,External care,VN0068,409090.0
4490,>=350000,Import Beer,VN0069,2999091.0
4491,>=350000,Others Beverage,VN0069,2218182.0
4492,>=350000,Wine,VN0069,1615455.0
4493,>=350000,Candy Category,VN0069,1154546.0
4494,>=350000,Liquor,VN0069,1080000.0
4495,>=350000,Candy Category,VN0070,1636365.0
4496,>=350000,Liquor,VN0070,990910.0
4497,>=350000,Family Planning,VN0070,550476.0
4498,>=350000,Import Beer,VN0070,451818.0
4499,>=350000,Wine,VN0070,379091.0
4500,>=350000,Wine,VN0071,2763636.0
4501,>=350000,Import Beer,VN0071,967273.0
4502,>=350000,Liquor,VN0071,781819.0
4503,>=350000,Cigarettes Category,VN0071,390909.0
4504,>=350000,Chocolate,VN0071,376364.0
4505,>=350000,Import Beer,VN0072,5377272.0
4506,>=350000,Wine,VN0072,2564545.0
4507,>=350000,Liquor,VN0072,2009092.0
4508,>=350000,Edible Grocery,VN0072,618182.0
4509,>=350000,Chocolate,VN0072,580909.0
4510,>=350000,Import Beer,VN0074,1590908.0
4511,>=350000,Cigarettes Category,VN0074,1381818.0
4512,>=350000,Snacks for Drinks,VN0074,1112727.0
4513,>=350000,Wine,VN0074,1018182.0
4514,>=350000,Bottled Water,VN0074,981818.0
4515,>=350000,Import Beer,VN0075,5334545.0
4516,>=350000,Liquor,VN0075,3397273.0
4517,>=350000,Family Planning,VN0075,2439047.0
4518,>=350000,Candy Category,VN0075,1700001.0
4519,>=350000,Wine,VN0075,1649092.0
4520,>=350000,Liquor,VN0076,5303637.0
4521,>=350000,Fruit Cat,VN0076,3685716.0
4522,>=350000,Import Beer,VN0076,1696363.0
4523,>=350000,Wine,VN0076,1521820.0
4524,>=350000,Comestic,VN0076,1407272.0
4525,>=350000,Chocolate,VN0077,509091.0
4526,>=350000,Import Beer,VN0077,451818.0
4527,>=350000,Accessories,VN0077,0.0
4528,>=350000,Add-on item Cat,VN0077,0.0
4529,>=350000,Babycare,VN0077,0.0
4530,>=350000,Liquor,VN0079,5020911.0
4531,>=350000,Import Beer,VN0079,3579999.0
4532,>=350000,Cigarettes Category,VN0079,2699999.0
4533,>=350000,Wine,VN0079,2277273.0
4534,>=350000,Premium Ice Cream,VN0079,1163637.0
4535,>=350000,Carbonated Drinks - CSD,VN0081,15545455.0
4536,>=350000,Liquor,VN0081,4089091.0
4537,>=350000,Import Beer,VN0081,2403636.0
4538,>=350000,Fruit Cat,VN0081,2071430.0
4539,>=350000,Wine,VN0081,2035455.0
4540,>=350000,Import Beer,VN0082,6594545.0
4541,>=350000,Liquor,VN0082,1926363.0
4542,>=350000,Chocolate,VN0082,1496364.0
4543,>=350000,Cigarettes Category,VN0082,1381818.0
4544,>=350000,Candy Category,VN0082,1090910.0
4545,>=350000,Liquor,VN0083,4440910.0
4546,>=350000,Wine,VN0083,2480910.0
4547,>=350000,Import Beer,VN0083,2456363.0
4548,>=350000,Candy Category,VN0083,1908183.0
4549,>=350000,Premium Ice Cream,VN0083,981818.0
4550,>=350000,Import Beer,VN0084,7491817.0
4551,>=350000,Candy Category,VN0084,3661820.0
4552,>=350000,Liquor,VN0084,2340909.0
4553,>=350000,Domestic Beer,VN0084,1522728.0
4554,>=350000,Toys,VN0084,1140000.0
4555,>=350000,Chocolate,VN0085,2919091.0
4556,>=350000,Liquor,VN0085,705454.0
4557,>=350000,Instant Noodles,VN0085,581819.0
4558,>=350000,Candy Category,VN0085,545455.0
4559,>=350000,Import Beer,VN0085,480000.0
4560,>=350000,Liquor,VN0086,7950909.0
4561,>=350000,Import Beer,VN0086,3579090.0
4562,>=350000,Candy Category,VN0086,1700001.0
4563,>=350000,Family Planning,VN0086,1207618.0
4564,>=350000,Toys,VN0086,543636.0
4565,>=350000,Import Beer,VN0087,11912724.0
4566,>=350000,Liquor,VN0087,2666364.0
4567,>=350000,Chocolate,VN0087,1516363.0
4568,>=350000,Cookies,VN0087,581818.0
4569,>=350000,Candy Category,VN0087,545455.0
4570,>=350000,Import Beer,VN0088,2494547.0
4571,>=350000,Accessories,VN0088,0.0
4572,>=350000,Add-on item Cat,VN0088,0.0
4573,>=350000,Babycare,VN0088,0.0
4574,>=350000,Batteries,VN0088,0.0
4575,>=350000,Import Beer,VN0089,3338181.0
4576,>=350000,Liquor,VN0089,2707273.0
4577,>=350000,Wine,VN0089,379091.0
4578,>=350000,Accessories,VN0089,0.0
4579,>=350000,Add-on item Cat,VN0089,0.0
4580,>=350000,Import Beer,VN0090,2469999.0
4581,>=350000,Liquor,VN0090,2419091.0
4582,>=350000,Cookies,VN0090,581818.0
4583,>=350000,Domestic Beer,VN0090,445455.0
4584,>=350000,Chocolate,VN0090,372727.0
4585,>=350000,Import Beer,VN0091,3311817.0
4586,>=350000,Wine,VN0091,870910.0
4587,>=350000,Others Beverage,VN0091,818180.0
4588,>=350000,Liquor,VN0091,702000.0
4589,>=350000,Cookies,VN0091,581818.0
4590,>=350000,Candy Category,VN0092,5562729.0
4591,>=350000,Wine,VN0092,4111820.0
4592,>=350000,Import Beer,VN0092,1230909.0
4593,>=350000,Snacks for Drinks,VN0092,518182.0
4594,>=350000,Toys,VN0092,512380.0
4595,>=350000,Import Beer,VN0093,1624545.0
4596,>=350000,Household Care,VN0093,907272.0
4597,>=350000,Domestic Beer,VN0093,436364.0
4598,>=350000,Accessories,VN0093,0.0
4599,>=350000,Add-on item Cat,VN0093,0.0
4600,>=350000,Liquor,VN0094,890000.0
4601,>=350000,Chocolate,VN0094,706365.0
4602,>=350000,Candy Category,VN0094,545455.0
4603,>=350000,Import Beer,VN0094,418182.0
4604,>=350000,Accessories,VN0094,0.0
4605,>=350000,Import Beer,VN0095,2406363.0
4606,>=350000,Liquor,VN0095,1625455.0
4607,>=350000,Candy Category,VN0095,545455.0
4608,>=350000,Wine,VN0095,400000.0
4609,>=350000,Chocolate,VN0095,372727.0
4610,>=350000,Import Beer,VN0096,2369999.0
4611,>=350000,Liquor,VN0096,1258182.0
4612,>=350000,Wine,VN0096,970910.0
4613,>=350000,Chocolate,VN0096,745454.0
4614,>=350000,Packaged Ice Cream/Novelties,VN0096,413636.0
4615,>=350000,Import Beer,VN0097,5401817.0
4616,>=350000,Wine,VN0097,2724546.0
4617,>=350000,Candy Category,VN0097,545455.0
4618,>=350000,Domestic Beer,VN0097,501818.0
4619,>=350000,Accessories,VN0097,0.0
4620,>=350000,Wine,VN0098,3170001.0
4621,>=350000,Liquor,VN0098,1920001.0
4622,>=350000,Import Beer,VN0098,842727.0
4623,>=350000,Chocolate,VN0098,745454.0
4624,>=350000,Candy Category,VN0098,609091.0
4625,>=350000,Import Beer,VN0099,1357266.0
4626,>=350000,Liquor,VN0099,799092.0
4627,>=350000,Wine,VN0099,790000.0
4628,>=350000,Candy Category,VN0099,545455.0
4629,>=350000,Chocolate,VN0099,381819.0
4630,>=350000,Liquor,VN0100,6201818.0
4631,>=350000,Cigarettes Category,VN0100,2872727.0
4632,>=350000,Wine,VN0100,2776365.0
4633,>=350000,Chocolate,VN0100,2074544.0
4634,>=350000,Household Care,VN0100,1927272.0
4635,>=350000,Import Beer,VN0101,8629999.0
4636,>=350000,Liquor,VN0101,3039091.0
4637,>=350000,Others Beverage,VN0101,535455.0
4638,>=350000,Chocolate,VN0101,425455.0
4639,>=350000,Domestic Beer,VN0101,359091.0
4640,>=350000,Liquor,VN0102,972728.0
4641,>=350000,Import Beer,VN0102,833636.0
4642,>=350000,Cookies,VN0102,672727.0
4643,>=350000,Wine,VN0102,381818.0
4644,>=350000,Chocolate,VN0102,372727.0
4645,>=350000,Accessories,VN0103,0.0
4646,>=350000,Add-on item Cat,VN0103,0.0
4647,>=350000,Babycare,VN0103,0.0
4648,>=350000,Batteries,VN0103,0.0
4649,>=350000,Biscuits,VN0103,0.0
4650,>=350000,Import Beer,VN0104,4721818.0
4651,>=350000,Candy Category,VN0104,1636365.0
4652,>=350000,Wine,VN0104,1545454.0
4653,>=350000,Liquor,VN0104,735455.0
4654,>=350000,Accessories,VN0104,0.0
4655,>=350000,Import Beer,VN0105,2858181.0
4656,>=350000,Candy Category,VN0105,1362728.0
4657,>=350000,Fomular milk,VN0105,354545.0
4658,>=350000,Accessories,VN0105,0.0
4659,>=350000,Add-on item Cat,VN0105,0.0
4660,>=350000,Liquor,VN0107,2588181.0
4661,>=350000,Import Beer,VN0107,1593636.0
4662,>=350000,Candy Category,VN0107,545455.0
4663,>=350000,Biscuits,VN0107,436364.0
4664,>=350000,Accessories,VN0107,0.0
4665,>=350000,Import Beer,VN0108,3472727.0
4666,>=350000,Liquor,VN0108,1272728.0
4667,>=350000,Wine,VN0108,1200910.0
4668,>=350000,Domestic Beer,VN0108,718182.0
4669,>=350000,Accessories,VN0108,0.0
4670,>=350000,Import Beer,VN0109,9161818.0
4671,>=350000,Liquor,VN0109,3057274.0
4672,>=350000,Domestic Beer,VN0109,2231819.0
4673,>=350000,Wine,VN0109,379091.0
4674,>=350000,Accessories,VN0109,0.0
4675,>=350000,Import Beer,VN0110,6115454.0
4676,>=350000,Wine,VN0110,4179090.0
4677,>=350000,Liquor,VN0110,3077273.0
4678,>=350000,Rice  Offsite,VN0110,884545.0
4679,>=350000,Domestic Beer,VN0110,523636.0
4680,>=350000,Candy Category,VN0111,1090910.0
4681,>=350000,Instant Noodles,VN0111,700000.0
4682,>=350000,Import Beer,VN0111,451818.0
4683,>=350000,Accessories,VN0111,0.0
4684,>=350000,Add-on item Cat,VN0111,0.0
4685,>=350000,Import Beer,VN0112,1288182.0
4686,>=350000,Liquor,VN0112,1059091.0
4687,>=350000,Comestic,VN0112,381818.0
4688,>=350000,Domestic Beer,VN0112,359091.0
4689,>=350000,Accessories,VN0112,0.0
4690,>=350000,Import Beer,VN0113,2704545.0
4691,>=350000,Candy Category,VN0113,1908182.0
4692,>=350000,Cookies,VN0113,581818.0
4693,>=350000,Domestic Beer,VN0113,436364.0
4694,>=350000,Liquor,VN0113,385455.0
4695,>=350000,Import Beer,VN0115,5387271.0
4696,>=350000,Liquor,VN0115,4456365.0
4697,>=350000,Candy Category,VN0115,1362728.0
4698,>=350000,Wine,VN0115,870909.0
4699,>=350000,Others Beverage,VN0115,500000.0
4700,>=350000,Import Beer,VN0116,1612727.0
4701,>=350000,Wine,VN0116,1235455.0
4702,>=350000,Liquor,VN0116,495455.0
4703,>=350000,Accessories,VN0116,0.0
4704,>=350000,Add-on item Cat,VN0116,0.0
4705,>=350000,Wine,VN0117,9358183.0
4706,>=350000,Import Beer,VN0117,6496363.0
4707,>=350000,Liquor,VN0117,5720905.0
4708,>=350000,Cigarettes Category,VN0117,3069090.0
4709,>=350000,Fruit Cat,VN0117,1232382.0
4710,>=350000,Import Beer,VN0118,11783634.0
4711,>=350000,Liquor,VN0118,4541821.0
4712,>=350000,Domestic Beer,VN0118,1590909.0
4713,>=350000,Bottled Water,VN0118,673636.0
4714,>=350000,Candy Category,VN0118,545455.0
4715,>=350000,Import Beer,VN0119,1954545.0
4716,>=350000,Meals,VN0119,392727.0
4717,>=350000,Wine,VN0119,386364.0
4718,>=350000,Accessories,VN0119,0.0
4719,>=350000,Add-on item Cat,VN0119,0.0
4720,>=350000,Import Beer,VN0120,4278181.0
4721,>=350000,Liquor,VN0120,2068182.0
4722,>=350000,Chocolate,VN0120,1187272.0
4723,>=350000,Wine,VN0120,1067273.0
4724,>=350000,Candy Category,VN0120,545455.0
4725,>=350000,Candy Category,VN0121,2453638.0
4726,>=350000,Energy Drinks,VN0121,690909.0
